Time,V1,V2,V3,V4,V5,ToutH2,TinAIR,ToutAIR,TinWAT,DoutH2,DoutAIR,TV
191,0.661,0.656983333,0.6542,0.654866667,0.647916667,38.10303333,43.30164167,51.271,53.65618333,2.100775,21.295825,3.274966667
192,0.660932773,0.656613445,0.653798319,0.654857143,0.647596639,38.11559664,43.22011765,51.28336134,53.67907563,2.103453782,21.29515966,3.273798319
193,0.660689076,0.656285714,0.654168067,0.654546218,0.647226891,38.12389076,43.24898319,51.31930252,53.69342017,2.102563025,21.28988235,3.272915966
194,0.660369748,0.656327731,0.653882353,0.654058824,0.64705042,38.21532773,43.24404202,51.30607563,53.67903361,2.103436975,21.29852101,3.271689076
195,0.660394958,0.656352941,0.653697479,0.653890756,0.647176471,38.11469748,43.22012605,51.28934454,53.66060504,2.103840336,21.30542017,3.271512605
196,0.660308333,0.656075,0.65335,0.653558333,0.646716667,38.15465833,43.27361667,51.281775,53.6667,2.102683333,21.29778333,3.270008333
197,0.660109244,0.655697479,0.652831933,0.653605042,0.646378151,38.10433613,43.24695798,51.30084874,53.6752605,2.103210084,21.30212605,3.268621849
198,0.660016807,0.655739496,0.653,0.653756303,0.646453782,38.07026891,43.23286555,51.29295798,53.66308403,2.102747899,21.30447059,3.268966387
199,0.659705882,0.655756303,0.653008403,0.653638655,0.646134454,38.10163866,43.26678151,51.30497479,53.67577311,2.10310084,21.30326891,3.268243697
200,0.659882353,0.655705882,0.652957983,0.653378151,0.646294118,38.16154622,43.2532521,51.30038655,53.67492437,2.102310924,21.29720168,3.268218487
201,0.659525,0.655258333,0.652883333,0.653008333,0.645816667,37.88344167,43.20180833,51.19835,53.66330833,2.098575,21.309425,3.266491667
202,0.659546218,0.655134454,0.652495798,0.653386555,0.645907563,37.83517647,43.1742521,51.20306723,53.66260504,2.084109244,21.33544538,3.266470588
203,0.659495798,0.655445378,0.652445378,0.65297479,0.645672269,37.98831933,43.15247899,51.25765546,53.67805882,2.077310924,21.34139496,3.266033613
204,0.659588235,0.655134454,0.652294118,0.653243697,0.645689076,38.31263866,43.18917647,51.33338655,53.70702521,2.078983193,21.34268908,3.26594958
205,0.659386555,0.654739496,0.651882353,0.652613445,0.645512605,38.10343697,43.20810084,51.28308403,53.71323529,2.094394958,21.31082353,3.264134454
206,0.658916667,0.654758333,0.651333333,0.652675,0.644958333,38.19325,43.25026667,51.31076667,53.7162,2.094408333,21.29868333,3.262641667
207,0.658546218,0.653915966,0.651453782,0.65207563,0.644613445,38.21809244,43.26240336,51.2835042,53.70073109,2.099638655,21.30365546,3.260605042
208,0.658352941,0.65397479,0.65087395,0.651991597,0.644235294,38.28041176,43.2499916,51.29863025,53.70301681,2.101739496,21.30169748,3.259428571
209,0.65792437,0.653470588,0.65089916,0.651697479,0.643907563,38.05507563,43.21186555,51.26688235,53.68115966,2.104008403,21.30813445,3.25789916
210,0.657697479,0.653226891,0.650168067,0.650756303,0.643411765,37.9517395,43.20357143,51.20353782,53.65754622,2.105445378,21.29953782,3.255260504
211,0.656925,0.652558333,0.649558333,0.650391667,0.642733333,37.8776,43.19946667,51.17576667,53.64683333,2.105941667,21.29805,3.252166667
212,0.656193277,0.652067227,0.648823529,0.649504202,0.642084034,37.79716807,43.19555462,51.19584874,53.65158824,2.106764706,21.29402521,3.248672269
213,0.656201681,0.651579832,0.648705882,0.649747899,0.641655462,37.73297479,43.20332773,51.18170588,53.62812605,2.107184874,21.29808403,3.247890756
214,0.655890756,0.651487395,0.648386555,0.649369748,0.641613445,38.09583193,43.22411765,51.28894118,53.65957983,2.103176471,21.31482353,3.246747899
215,0.65594958,0.651411765,0.648369748,0.649226891,0.641378151,38.11958824,43.20831092,51.30041176,53.66756303,2.103857143,21.29828571,3.246336134
216,0.655741667,0.651566667,0.648675,0.648516667,0.641533333,38.09865833,43.19284167,51.290525,53.64899167,2.101116667,21.291525,3.246033333
217,0.655882353,0.651462185,0.648369748,0.648630252,0.641630252,38.17348739,43.16671429,51.31253782,53.67542017,2.098781513,21.29445378,3.24597479
218,0.65597479,0.651268908,0.648672269,0.64907563,0.641462185,38.1340084,43.18159664,51.33613445,53.70742017,2.100008403,21.29443697,3.246453782
219,0.655579832,0.651563025,0.648504202,0.649210084,0.641521008,38.07066387,43.18118487,51.31194958,53.68304202,2.099319328,21.2932521,3.246378151
220,0.655655462,0.651260504,0.648394958,0.649478992,0.641504202,38.25487395,43.17951261,51.3672605,53.71517647,2.100697479,21.21034454,3.246294118
221,0.656008403,0.651647059,0.648336134,0.649252101,0.641705882,38.19286555,43.20364706,51.33951261,53.70627731,2.10094958,21.19916807,3.24694958
222,0.655908333,0.651658333,0.648316667,0.6495,0.641708333,38.09995833,43.21501667,51.31764167,53.70636667,2.100066667,21.24119167,3.247091667
223,0.655865546,0.651285714,0.649058824,0.649571429,0.641638655,38.14978151,43.20498319,51.32365546,53.71177311,2.101495798,21.24438655,3.247420168
224,0.655966387,0.651630252,0.648394958,0.649168067,0.641495798,38.26018487,43.27631092,51.31471429,53.70136134,2.103084034,21.26844538,3.246655462
225,0.655672269,0.651,0.648789916,0.649378151,0.641109244,38.31382353,43.22821008,51.32863025,53.70985714,2.102689076,21.29993277,3.24594958
226,0.655285714,0.651462185,0.648596639,0.649277311,0.641235294,38.33764706,43.19626891,51.37131092,53.717,2.104184874,21.31386555,3.245857143
227,0.655416667,0.6511,0.648308333,0.648958333,0.641,38.14279167,43.180125,51.275475,53.702625,2.108491667,21.30139167,3.244783333
228,0.655378151,0.650521008,0.648042017,0.648529412,0.640697479,38.10544538,43.17830252,51.27944538,53.70171429,2.107806723,21.30019328,3.243168067
229,0.655134454,0.650831933,0.648344538,0.648621849,0.640815126,38.15186555,43.20147899,51.29012605,53.70263866,2.108495798,21.30537815,3.243747899
230,0.654915966,0.650386555,0.648084034,0.648739496,0.640487395,37.88329412,43.17708403,51.24165546,53.6942437,2.112789916,21.29890756,3.242613445
231,0.655268908,0.650621849,0.647789916,0.648478992,0.640521008,37.99916807,43.17812605,51.30751261,53.73078992,2.10812605,21.29447899,3.242680672
232,0.655091667,0.650741667,0.647791667,0.648025,0.640483333,38.11229167,43.19749167,51.31779167,53.749875,2.1102,21.29385,3.242133333
233,0.654975,0.650316667,0.648091667,0.648608333,0.640533333,38.17938333,43.204025,51.35418333,53.75683333,2.111308333,21.31236667,3.242525
234,0.654529412,0.649983193,0.647462185,0.648361345,0.63989916,37.8822521,43.25143697,51.31256303,53.74843697,2.110462185,21.30118487,3.240235294
235,0.654554622,0.649722689,0.647176471,0.647806723,0.63994958,37.78430252,43.21031092,51.28093277,53.73845378,2.109655462,21.29187395,3.239210084
236,0.654210084,0.649907563,0.647327731,0.647722689,0.639630252,38.10179832,43.22590756,51.37734454,53.75690756,2.101621849,21.293,3.238798319
237,0.654083333,0.649325,0.647016667,0.647666667,0.63945,37.822525,43.285325,51.30250833,53.72046667,2.105133333,21.293425,3.237541667
238,0.653756303,0.649546218,0.647159664,0.647470588,0.639285714,37.66594118,43.28714286,51.27372269,53.7172521,2.109042017,21.28889916,3.237218487
239,0.653991597,0.649462185,0.646915966,0.647605042,0.639445378,37.8937563,43.22796639,51.28094958,53.71763866,2.10994958,21.2850084,3.237420168
240,0.654058824,0.649327731,0.647495798,0.647554622,0.639495798,38.14253782,43.17466387,51.34487395,53.7462437,2.105739496,21.29230252,3.237932773
241,0.654361345,0.649563025,0.647882353,0.647554622,0.639445378,38.11891597,43.21365546,51.37621849,53.73031092,2.104462185,21.28587395,3.238806723
242,0.65435,0.649758333,0.647825,0.647975,0.639791667,38.149,43.20430833,51.37885833,53.7357,2.099541667,21.29224167,3.2397
243,0.654436975,0.650067227,0.647361345,0.647605042,0.639571429,38.17509244,43.1757479,51.36432773,53.7250084,2.100117647,21.29030252,3.239042017
244,0.654672269,0.650033613,0.647478992,0.647806723,0.64,38.21897479,43.21515966,51.37080672,53.73784874,2.100016807,21.29288235,3.239991597
245,0.655016807,0.650176471,0.64797479,0.648033613,0.639882353,38.24480672,43.19860504,51.37496639,53.73565546,2.100672269,21.29352941,3.241084034
246,0.654941176,0.650235294,0.647680672,0.648361345,0.640008403,38.16904202,43.16088235,51.33921849,53.72915126,2.098184874,21.28554622,3.241226891
247,0.65492437,0.650428571,0.648218487,0.648,0.640310924,38.1677395,43.17206723,51.34964706,53.73778992,2.096596639,21.2945042,3.241882353
248,0.654883333,0.650241667,0.648033333,0.64835,0.640175,38.190325,43.19853333,51.35419167,53.74881667,2.100608333,21.296675,3.241683333
249,0.654764706,0.650008403,0.647756303,0.648,0.639823529,38.27061345,43.1932521,51.35603361,53.73531933,2.100789916,21.29168908,3.240352941
250,0.654201681,0.649806723,0.647621849,0.647848739,0.639680672,38.28298319,43.26979832,51.34042857,53.72692437,2.105008403,21.29342017,3.239159664
251,0.653815126,0.649344538,0.647563025,0.647529412,0.63912605,38.2022437,43.25726891,51.32578151,53.73121849,2.104630252,21.28915126,3.237378151
252,0.653689076,0.648890756,0.646647059,0.647268908,0.638731092,38.19895798,43.23389076,51.3282437,53.74252941,2.108495798,21.29468908,3.235226891
253,0.653,0.64875,0.646491667,0.646991667,0.638291667,38.36396667,43.19871667,51.35655833,53.74471667,2.105658333,21.24948333,3.233525
254,0.653134454,0.648142857,0.64589916,0.646243697,0.637747899,38.39128571,43.21484874,51.36311765,53.73720168,2.108184874,21.22936975,3.231168067
255,0.652529412,0.647613445,0.64589916,0.645739496,0.637378151,38.39345378,43.26618487,51.35643697,53.74657143,2.10507563,21.29135294,3.229159664
256,0.652134454,0.647310924,0.645109244,0.645117647,0.63689916,38.29052101,43.27178151,51.35240336,53.73740336,2.107193277,21.2982437,3.226571429
257,0.651638655,0.64705042,0.644378151,0.644915966,0.636512605,38.43228571,43.25547899,51.35661345,53.7422605,2.105739496,21.29093277,3.224495798
258,0.650925,0.646558333,0.644141667,0.64435,0.635808333,38.25839167,43.20763333,51.33444167,53.73386667,2.107541667,21.27869167,3.221783333
259,0.650991597,0.646067227,0.644109244,0.643714286,0.635487395,37.91452941,43.21664706,51.27938655,53.72076471,2.108773109,21.28978992,3.220369748
260,0.650781513,0.645781513,0.643991597,0.644151261,0.635537815,38.29619328,43.24831933,51.33295798,53.71411765,2.106857143,21.2937395,3.220243697
261,0.650453782,0.64597479,0.643537815,0.643756303,0.63502521,38.47417647,43.23059664,51.36976471,53.69862185,2.102294118,21.30108403,3.218747899
262,0.650495798,0.645957983,0.643815126,0.644336134,0.635563025,38.39992437,43.2660084,51.38951261,53.71441176,2.101268908,21.30270588,3.220168067
263,0.650791667,0.646233333,0.644083333,0.643975,0.635458333,38.39244167,43.24603333,51.36775833,53.70915,2.102083333,21.30766667,3.220541667
264,0.650831933,0.646277311,0.644420168,0.644672269,0.635781513,38.2607479,43.24280672,51.36721849,53.70863025,2.100966387,21.30062185,3.221983193
265,0.651252101,0.646571429,0.644428571,0.644193277,0.63602521,38.35109244,43.16478992,51.3667563,53.70540336,2.100781513,21.30876471,3.222470588
266,0.651210084,0.647042017,0.644722689,0.645033613,0.636092437,38.33122689,43.17865546,51.38571429,53.72468908,2.104798319,21.31344538,3.22410084
267,0.651638655,0.647268908,0.645117647,0.645428571,0.636705882,38.31522689,43.21806723,51.35491597,53.71402521,2.098621849,21.30701681,3.226159664
268,0.652241667,0.647283333,0.645675,0.645375,0.636808333,38.22201667,43.20430833,51.39558333,53.73875,2.101058333,21.30425,3.227383333
269,0.652327731,0.647621849,0.645554622,0.64592437,0.637067227,38.3582605,43.20995798,51.36738655,53.7149916,2.099848739,21.30002521,3.228495798
270,0.652512605,0.647705882,0.645991597,0.645739496,0.637067227,38.18853782,43.19135294,51.37363025,53.72462185,2.096957983,21.29215126,3.229016807
271,0.652563025,0.647663866,0.646042017,0.64610084,0.637193277,38.22434454,43.21163866,51.34561345,53.71698319,2.098302521,21.29252101,3.229563025
272,0.652563025,0.647504202,0.646352941,0.646218487,0.637310924,38.22989076,43.20888235,51.35069748,53.72914286,2.101168067,21.29962185,3.22994958
273,0.652525,0.647941667,0.646408333,0.646008333,0.636983333,38.21265,43.25528333,51.37936667,53.72284167,2.100625,21.29515833,3.229866667
274,0.651932773,0.647369748,0.645840336,0.646067227,0.636823529,38.2237479,43.25128571,51.33057983,53.70509244,2.101470588,21.29616807,3.228033613
275,0.652310924,0.647840336,0.645537815,0.645764706,0.636848739,38.38608403,43.20479832,51.35481513,53.71898319,2.106277311,21.29215126,3.228302521
276,0.652151261,0.647436975,0.645705882,0.645554622,0.63694958,38.452,43.21814286,51.36779832,53.7454958,2.105638655,21.29796639,3.227798319
277,0.652168067,0.647487395,0.646109244,0.645478992,0.636705882,38.28351261,43.19457983,51.35732773,53.73303361,2.107117647,21.30738655,3.22794958
278,0.652235294,0.647672269,0.645428571,0.64602521,0.636722689,38.23752941,43.1865042,51.33344538,53.73206723,2.106134454,21.30017647,3.228084034
279,0.652308333,0.64755,0.645733333,0.645266667,0.636808333,38.31475833,43.20064167,51.31091667,53.72640833,2.106841667,21.30766667,3.227666667
280,0.652210084,0.647731092,0.645882353,0.645521008,0.636504202,38.1982605,43.22377311,51.32403361,53.73395798,2.106369748,21.30235294,3.227848739
281,0.652369748,0.647058824,0.645630252,0.645798319,0.636613445,38.10766387,43.18820168,51.31055462,53.7125042,2.107705882,21.30278151,3.227470588
282,0.651991667,0.647133333,0.645983333,0.645291667,0.636133333,38.03391667,43.21050833,51.30319167,53.73206667,2.110816667,21.29030833,3.226533333
283,0.651504202,0.646865546,0.644823529,0.64502521,0.635932773,37.81881513,43.19368067,51.26061345,53.71362185,2.111008403,21.29167227,3.224151261
284,0.651575,0.646933333,0.645175,0.64485,0.635808333,38.11468333,43.19065833,51.36601667,53.71325833,2.106741667,21.28191667,3.224341667
285,0.651512605,0.646436975,0.645151261,0.644705882,0.635579832,38.35292437,43.22621849,51.41804202,53.71558824,2.101857143,21.29063025,3.223386555
286,0.651252101,0.646655462,0.644546218,0.64489916,0.635470588,38.24529412,43.2337479,51.41804202,53.73463866,2.100815126,21.28872269,3.222823529
287,0.65094958,0.646563025,0.64492437,0.644848739,0.635168067,38.26984874,43.21263025,51.40013445,53.7107563,2.101092437,21.28966387,3.222453782
288,0.651378151,0.646445378,0.645159664,0.64487395,0.635571429,38.13766387,43.16368908,51.3842521,53.7002605,2.097739496,21.28990756,3.223428571
289,0.651591667,0.6465,0.644941667,0.64545,0.635758333,38.229575,43.19315,51.37603333,53.72838333,2.100308333,21.29823333,3.224241667
290,0.651655462,0.646865546,0.645352941,0.645277311,0.635764706,38.21752941,43.19168908,51.38191597,53.71234454,2.096605042,21.28468067,3.224915966
291,0.651747899,0.646764706,0.646008403,0.645403361,0.635915966,38.31858824,43.17251261,51.37498319,53.72084034,2.100151261,21.29483193,3.225840336
292,0.652084034,0.647008403,0.645815126,0.645420168,0.636,38.31585714,43.18326891,51.38528571,53.71657143,2.097445378,21.28837815,3.226327731
293,0.651630252,0.647319328,0.645789916,0.645394958,0.636168067,38.22755462,43.15679832,51.3665042,53.71421008,2.100781513,21.2972521,3.226302521
294,0.65225,0.647008333,0.645791667,0.645475,0.63605,38.20841667,43.17600833,51.38239167,53.72185833,2.098308333,21.292275,3.226575
295,0.651966387,0.647630252,0.645571429,0.645630252,0.636302521,38.22489916,43.22594958,51.35715126,53.70237815,2.101033613,21.2912605,3.22710084
296,0.652142857,0.647319328,0.64589916,0.645689076,0.636117647,38.15729412,43.22557143,51.37768067,53.73031933,2.100756303,21.29686555,3.227168067
297,0.651865546,0.647462185,0.645512605,0.645840336,0.636277311,38.17943697,43.18489916,51.3764958,53.72452101,2.099193277,21.29212605,3.226957983
298,0.652319328,0.647168067,0.645941176,0.645546218,0.636092437,38.25384034,43.19309244,51.37780672,53.72543697,2.098865546,21.29179832,3.227067227
299,0.651891667,0.647241667,0.645666667,0.645566667,0.635875,38.34431667,43.24160833,51.40299167,53.72295833,2.098233333,21.29190833,3.226241667
300,0.652042017,0.647092437,0.645697479,0.645378151,0.63587395,38.36440336,43.24778151,51.45212605,53.74644538,2.097201681,21.29261345,3.226084034
301,0.651462185,0.646848739,0.645151261,0.645243697,0.635638655,38.46546218,43.16852941,51.42782353,53.71,2.099521008,21.29722689,3.224344538
302,0.651336134,0.64689916,0.645596639,0.645084034,0.635563025,38.04772269,43.13748739,51.36893277,53.72883193,2.096764706,21.29268067,3.224478992
303,0.651764706,0.64697479,0.645302521,0.644966387,0.635689076,38.17859664,43.17828571,51.39726891,53.73115126,2.099798319,21.28712605,3.224697479
304,0.651890756,0.646579832,0.645504202,0.645462185,0.635605042,38.49305882,43.18605882,51.47542857,53.7492521,2.096529412,21.29387395,3.225042017
305,0.651983333,0.646916667,0.645366667,0.645025,0.635366667,38.57133333,43.23653333,51.4479,53.73183333,2.095375,21.28899167,3.224658333
306,0.651579832,0.646403361,0.645235294,0.645176471,0.635226891,38.52094118,43.18303361,51.44171429,53.73303361,2.097563025,21.29039496,3.223621849
307,0.651310924,0.646798319,0.645159664,0.644747899,0.635336134,38.5727479,43.21506723,51.43305042,53.7117479,2.096521008,21.29512605,3.223352941
308,0.651445378,0.646579832,0.645310924,0.644789916,0.635117647,38.43940336,43.22021008,51.42215966,53.71385714,2.097268908,21.29321008,3.223243697
309,0.651378151,0.646428571,0.644941176,0.64494958,0.634957983,38.22116807,43.21586555,51.35121008,53.69866387,2.099983193,21.28943697,3.222655462
310,0.651241667,0.646516667,0.645133333,0.6451,0.635316667,38.30214167,43.20105,51.440225,53.72073333,2.0979,21.2851,3.223308333
311,0.651453782,0.646428571,0.645235294,0.644907563,0.63507563,38.54722689,43.20946218,51.44731092,53.74218487,2.094529412,21.28668067,3.22310084
312,0.651084034,0.646546218,0.645084034,0.644957983,0.63505042,38.4407395,43.22137815,51.44056303,53.72676471,2.09607563,21.28621008,3.222722689
313,0.651453782,0.646420168,0.645067227,0.644529412,0.63510084,38.5824958,43.19710084,51.43047059,53.73080672,2.097630252,21.28689916,3.222571429
314,0.651621849,0.646277311,0.645294118,0.645042017,0.63512605,38.51885714,43.19604202,51.43757983,53.74053782,2.097134454,21.28590756,3.223361345
315,0.651141667,0.646908333,0.645333333,0.644866667,0.634983333,38.51198333,43.23028333,51.42335,53.72881667,2.097766667,21.29181667,3.223233333
316,0.651453782,0.646352941,0.645512605,0.645159664,0.635184874,38.42847059,43.1895042,51.43169748,53.73254622,2.094882353,21.28116807,3.223663866
317,0.651705882,0.646495798,0.645428571,0.64502521,0.63510084,38.48003361,43.18336134,51.43422689,53.7192521,2.09797479,21.28459664,3.223756303
318,0.651563025,0.646739496,0.645285714,0.644966387,0.635117647,38.4352521,43.19462185,51.43669748,53.72757983,2.097067227,21.28729412,3.223672269
319,0.651655462,0.646680672,0.645470588,0.64510084,0.635058824,38.57532773,43.20158824,51.41752101,53.72302521,2.095831933,21.29394958,3.223966387
320,0.651675,0.646758333,0.64545,0.644941667,0.635175,38.51320833,43.22423333,51.43438333,53.74464167,2.097483333,21.284575,3.224
321,0.651596639,0.646840336,0.645596639,0.645285714,0.63502521,38.41889076,43.21408403,51.40021849,53.72057983,2.096932773,21.28504202,3.224344538
322,0.651420168,0.646470588,0.645453782,0.644983193,0.635134454,38.4804958,43.19201681,51.44894118,53.73476471,2.096201681,21.2807563,3.223462185
323,0.651327731,0.646352941,0.645428571,0.644773109,0.634680672,38.45416807,43.21292437,51.42980672,53.72736134,2.099319328,21.28342017,3.222563025
324,0.651218487,0.646336134,0.645243697,0.644697479,0.634529412,38.33957983,43.21496639,51.41554622,53.71935294,2.097168067,21.29482353,3.22202521
325,0.651241667,0.646066667,0.645108333,0.644733333,0.634825,38.41643333,43.19950833,51.42383333,53.73404167,2.097133333,21.29899167,3.221975
326,0.650957983,0.646168067,0.644630252,0.644815126,0.634428571,38.34513445,43.20601681,51.39989916,53.72182353,2.097537815,21.28598319,3.221
327,0.650789916,0.64602521,0.645058824,0.644554622,0.634277311,38.37616807,43.19943697,51.39561345,53.70720168,2.095411765,21.28060504,3.220705882
328,0.651159664,0.64610084,0.644957983,0.644176471,0.634294118,38.36440336,43.22706723,51.40603361,53.72215966,2.098252101,21.2874958,3.220689076
329,0.65087395,0.645907563,0.644781513,0.644613445,0.633957983,38.33868908,43.20979832,51.41039496,53.72434454,2.096512605,21.28371429,3.220134454
330,0.650458333,0.64595,0.644866667,0.644575,0.63405,38.32951667,43.20805833,51.400775,53.71190833,2.0999,21.29485,3.2199
331,0.650596639,0.645563025,0.644546218,0.644117647,0.63394958,38.27182353,43.21385714,51.34439496,53.67055462,2.09792437,21.29595798,3.218773109
332,0.650563025,0.645655462,0.64507563,0.644243697,0.633823529,38.3444958,43.2317395,51.37192437,53.67789076,2.09487395,21.29289916,3.219361345
333,0.650605042,0.645529412,0.644689076,0.644226891,0.633957983,38.21389076,43.21972269,51.35241176,53.69312605,2.098268908,21.28106723,3.219008403
334,0.650638655,0.645991597,0.644512605,0.644033613,0.633697479,38.22540336,43.20131092,51.32295798,53.6799916,2.096235294,21.2792521,3.21887395
335,0.650705882,0.645689076,0.644865546,0.643890756,0.633512605,38.23070588,43.21220168,51.34832773,53.6932437,2.097941176,21.28202521,3.218663866
336,0.650341667,0.645483333,0.644708333,0.644225,0.633583333,38.01978333,43.22280833,51.33490833,53.68861667,2.09695,21.28419167,3.218341667
337,0.650546218,0.645436975,0.644537815,0.644134454,0.633336134,38.21929412,43.23036134,51.34868908,53.7002605,2.09910084,21.28062185,3.217991597
338,0.650436975,0.645260504,0.644394958,0.643991597,0.633378151,38.20158824,43.21047899,51.33358824,53.67622689,2.098563025,21.2744958,3.217462185
339,0.650310924,0.645521008,0.644243697,0.643781513,0.633319328,38.1097563,43.21851261,51.32763025,53.67647899,2.097277311,21.27915126,3.217176471
340,0.650067227,0.645420168,0.644579832,0.64389916,0.633285714,38.13745378,43.18273109,51.35568067,53.6962437,2.098109244,21.28557143,3.217252101
341,0.650275,0.645258333,0.644316667,0.643783333,0.632825,38.17393333,43.151975,51.34063333,53.6721,2.0961,21.2872,3.216458333
342,0.650512605,0.645302521,0.644184874,0.643907563,0.633268908,38.14778151,43.19006723,51.32456303,53.69678992,2.099084034,21.28480672,3.217176471
343,0.660716667,0.65565,0.655258333,0.654125,0.6441,38.47704167,43.89205833,51.2428,53.63125833,2.180533333,21.37076667,3.26985
344,0.658327731,0.653084034,0.652151261,0.650882353,0.641285714,38.05190756,46.02753782,51.30367227,53.68742017,2.119193277,21.29272269,3.255731092
345,0.657663866,0.652663866,0.651672269,0.650369748,0.641067227,37.99261345,46.88457143,51.30768067,53.71333613,2.119184874,21.28442017,3.253436975
346,0.656891667,0.652008333,0.650883333,0.649408333,0.640125,37.70853333,46.59350833,51.24840833,53.67013333,2.121891667,21.28164167,3.249316667
347,0.656260504,0.651109244,0.650151261,0.648932773,0.639579832,37.89283193,46.7707395,51.28730252,53.66252941,2.115495798,21.28056303,3.246033613
348,0.655470588,0.650420168,0.649378151,0.648403361,0.638521008,38.03596639,46.71091597,51.35870588,53.69631933,2.115605042,21.2867395,3.242193277
349,0.65502521,0.649369748,0.648512605,0.647302521,0.637865546,37.9737395,46.79867227,51.32291597,53.68101681,2.115058824,21.2845042,3.23807563
350,0.654210084,0.64902521,0.647815126,0.646672269,0.637428571,37.84066387,46.65453782,51.32072269,53.68507563,2.115352941,21.27789916,3.235151261
351,0.653766667,0.648433333,0.647191667,0.646016667,0.636633333,37.91345,46.616475,51.29441667,53.69385833,2.115058333,21.28725833,3.232041667
352,0.653310924,0.647907563,0.646840336,0.645865546,0.636201681,37.99268908,46.54308403,51.31939496,53.67854622,2.112151261,21.27912605,3.23012605
353,0.653067227,0.647302521,0.646310924,0.645831933,0.635789916,38.04464706,46.55515126,51.3362437,53.70421849,2.110109244,21.28367227,3.228302521
354,0.653016807,0.646941176,0.646386555,0.645058824,0.635495798,38.05304202,46.59226891,51.30214286,53.68857143,2.110134454,21.29241176,3.22689916
355,0.652596639,0.647327731,0.64610084,0.644621849,0.635327731,37.99604202,46.58554622,51.32645378,53.71563025,2.110352941,21.28870588,3.22597479
356,0.652675,0.647366667,0.645941667,0.64495,0.635341667,38.05651667,46.52204167,51.32034167,53.71826667,2.110125,21.29286667,3.226275
357,0.652731092,0.646957983,0.64607563,0.645142857,0.635134454,38.08663025,46.53509244,51.3225042,53.69177311,2.109470588,21.28226891,3.226042017
358,0.65289916,0.647193277,0.646142857,0.645277311,0.635504202,38.02680672,46.55064706,51.32384874,53.72378992,2.10902521,21.28183193,3.227016807
359,0.652831933,0.647352941,0.646268908,0.645210084,0.635495798,38.00219328,46.41284034,51.31712605,53.69858824,2.107621849,21.28405882,3.227159664
360,0.652966387,0.646865546,0.646168067,0.645302521,0.635462185,38.21039496,46.50092437,51.34168067,53.7192437,2.10805042,21.28362185,3.226764706
361,0.652428571,0.646613445,0.646210084,0.644806723,0.635193277,38.30891597,46.60968067,51.37789916,53.68237815,2.108722689,21.28916807,3.225252101
362,0.652558333,0.64715,0.645883333,0.644925,0.635358333,38.10626667,46.39134167,51.32136667,53.66665,2.11525,21.26995833,3.225875
363,0.652521008,0.64707563,0.646260504,0.644966387,0.635159664,38.10231933,46.53548739,51.31387395,53.69969748,2.115336134,21.27067227,3.225983193
364,0.652789916,0.64694958,0.646361345,0.64502521,0.635268908,38.66228571,46.66055462,51.44563866,53.72489076,2.110848739,21.28318487,3.226394958
365,0.652554622,0.64687395,0.645857143,0.644848739,0.635067227,38.37611765,46.63754622,51.30976471,53.67313445,2.114554622,21.30059664,3.225201681
366,0.652625,0.646983333,0.645441667,0.644741667,0.634958333,38.16855833,46.527975,51.31139167,53.66895833,2.112591667,21.28570833,3.22475
367,0.652416667,0.646875,0.645708333,0.644575,0.634766667,38.213025,46.57056667,51.29943333,53.66825,2.114825,21.28673333,3.224341667
368,0.652067227,0.646168067,0.645369748,0.64392437,0.634445378,38.204,46.51516807,51.30223529,53.67884874,2.115697479,21.28226891,3.22197479
369,0.651260504,0.645840336,0.644411765,0.643420168,0.633764706,38.19206723,46.56444538,51.2902521,53.66769748,2.115411765,21.283,3.218697479
370,0.650747899,0.645151261,0.643957983,0.642739496,0.632915966,37.8742437,46.47156303,51.20996639,53.64848739,2.124420168,21.29134454,3.215512605
371,0.650512605,0.644663866,0.643647059,0.642218487,0.632689076,38.41548739,46.42776471,51.37337815,53.72032773,2.11189916,21.27969748,3.213731092
372,0.650441667,0.644375,0.643358333,0.642483333,0.632508333,38.19985833,46.47635833,51.30139167,53.692325,2.114933333,21.28194167,3.213166667
373,0.650915966,0.644798319,0.643781513,0.64305042,0.632915966,38.51581513,46.47841176,51.42227731,53.72894958,2.112352941,21.28077311,3.215462185
374,0.650663866,0.645,0.644235294,0.642798319,0.633084034,38.03457143,46.48890756,51.30892437,53.68607563,2.115310924,21.28859664,3.215781513
375,0.651243697,0.645042017,0.643773109,0.643277311,0.63307563,38.35307563,46.44207563,51.42442017,53.73852101,2.113462185,21.27413445,3.216411765
376,0.651218487,0.645084034,0.644344538,0.643084034,0.633378151,38.3042521,46.50290756,51.41914286,53.72636975,2.115184874,21.27857983,3.217109244
377,0.651191667,0.645366667,0.643725,0.6431,0.633633333,38.33063333,46.52049167,51.41941667,53.71939167,2.111808333,21.27743333,3.217016667
378,0.651243697,0.64510084,0.64410084,0.643084034,0.633235294,38.35445378,46.471,51.45007563,53.74189076,2.112033613,21.28422689,3.216764706
379,0.650932773,0.645168067,0.644,0.643067227,0.633470588,38.41701681,46.56185714,51.44816807,53.70884034,2.112428571,21.27707563,3.216638655
380,0.651294118,0.645436975,0.644504202,0.643193277,0.633571429,38.30797479,46.39979832,51.42926891,53.69538655,2.111689076,21.28365546,3.218
