Time,V1,V2,V3,V4,V5,ToutH2,TinAIR,ToutAIR,TinWAT,DoutH2,DoutAIR,TV
191,0.66994958,0.664689076,0.662470588,0.664445378,0.663386555,41.4639916,42.32911765,51.61436975,53.76113445,2.121857143,21.37503361,3.324941176
192,0.669789916,0.664352941,0.662252101,0.664361345,0.663336134,41.33910924,42.3400084,51.58982353,53.76710924,2.126336134,21.3747563,3.324092437
193,0.66955,0.664275,0.662041667,0.663983333,0.662875,41.29194167,42.321,51.57355,53.75576667,2.126783333,21.3772,3.322725
194,0.669285714,0.664109244,0.661462185,0.663932773,0.662596639,41.27378992,42.29948739,51.60609244,53.80868067,2.130445378,21.3564958,3.321386555
195,0.668512605,0.663369748,0.661134454,0.66297479,0.662268908,41.18527731,42.29151261,51.58158824,53.79723529,2.134689076,21.36208403,3.318260504
196,0.667109244,0.662151261,0.659731092,0.661991597,0.660672269,41.19015966,42.3032605,51.564,53.77841176,2.134210084,21.36536975,3.311655462
197,0.666487395,0.661235294,0.659319328,0.661176471,0.659806723,41.06214286,42.29294118,51.54255462,53.78309244,2.13307563,21.36331092,3.30802521
198,0.666191667,0.660725,0.658933333,0.660591667,0.659366667,41.04109167,42.29708333,51.55403333,53.77988333,2.134,21.37281667,3.305808333
199,0.666042017,0.661142857,0.658554622,0.660394958,0.659394958,41.03241176,42.31462185,51.55264706,53.79746218,2.133092437,21.36089916,3.305529412
200,0.665890756,0.66087395,0.658773109,0.660605042,0.659336134,41.08031092,42.2824958,51.54472269,53.78961345,2.132781513,21.36584034,3.305478992
201,0.665815126,0.661117647,0.658336134,0.660336134,0.659302521,41.04927731,42.28329412,51.52709244,53.77810924,2.130689076,21.37196639,3.304907563
202,0.665806723,0.660991597,0.658806723,0.660848739,0.659394958,41.28315126,42.30864706,51.58114286,53.81847899,2.126663866,21.37336134,3.305848739
203,0.665766667,0.66065,0.658808333,0.660458333,0.659591667,41.41819167,42.32764167,51.59025833,53.80009167,2.124808333,21.36488333,3.305275
204,0.665487395,0.660739496,0.658285714,0.660277311,0.659092437,41.4412605,42.3337563,51.61936975,53.79603361,2.125630252,21.3745042,3.303882353
205,0.665596639,0.660596639,0.658605042,0.660268908,0.659142857,41.42407563,42.33404202,51.60790756,53.7832605,2.127907563,21.37013445,3.304210084
206,0.665521008,0.661260504,0.658848739,0.66092437,0.659470588,41.37420168,42.31835294,51.57795798,53.74536975,2.127201681,21.36306723,3.30602521
207,0.666571429,0.661319328,0.659369748,0.661,0.660058824,41.33853782,42.31047059,51.5512605,53.73916807,2.129142857,21.33731092,3.308319328
208,0.667008403,0.661882353,0.659495798,0.661672269,0.660504202,41.4474958,42.31451261,51.62082353,53.77635294,2.128697479,21.33996639,3.310563025
209,0.667083333,0.66225,0.659858333,0.661975,0.660633333,41.37775833,42.29504167,51.637225,53.77331667,2.127233333,21.33675833,3.3118
210,0.667613445,0.662193277,0.65997479,0.66210084,0.661193277,41.50094118,42.30491597,51.66582353,53.77184034,2.132134454,21.41558824,3.31307563
211,0.667663866,0.66212605,0.660176471,0.662403361,0.661310924,41.60090756,42.30315126,51.68190756,53.76987395,2.134436975,21.45697479,3.313680672
212,0.667428571,0.662621849,0.660218487,0.662453782,0.661436975,41.55713445,42.34294958,51.6947479,53.78010924,2.129344538,21.45987395,3.314159664
213,0.667781513,0.662218487,0.660344538,0.662655462,0.661571429,41.49791597,42.33590756,51.66489916,53.7762437,2.127168067,21.44994958,3.314571429
214,0.667841667,0.662591667,0.660425,0.662408333,0.661466667,41.50243333,42.35431667,51.6568,53.772375,2.134425,21.45996667,3.314733333
215,0.667781513,0.662747899,0.660243697,0.662512605,0.661470588,41.46189076,42.32370588,51.66030252,53.78605042,2.132168067,21.41876471,3.314756303
216,0.667529412,0.662705882,0.660302521,0.662512605,0.661268908,41.4327479,42.34805042,51.63652941,53.77188235,2.131630252,21.36719328,3.314319328
217,0.667336134,0.66194958,0.659781513,0.66192437,0.66087395,41.36363866,42.34139496,51.63195798,53.78620168,2.131184874,21.37392437,3.311865546
218,0.666403361,0.661798319,0.658907563,0.661352941,0.660067227,41.37985714,42.31504202,51.62513445,53.79005042,2.133579832,21.38257983,3.308529412
219,0.6659,0.660816667,0.65835,0.660591667,0.659458333,41.32715833,42.311375,51.60900833,53.80121667,2.135058333,21.37531667,3.305116667
220,0.66507563,0.660344538,0.657689076,0.659957983,0.658655462,41.33842857,42.29515966,51.61366387,53.8182437,2.136260504,21.36967227,3.301722689
221,0.664453782,0.659714286,0.657084034,0.659302521,0.658134454,41.21072269,42.2917563,51.60928571,53.81214286,2.137537815,21.36835294,3.298689076
222,0.664495798,0.659890756,0.657210084,0.659470588,0.657957983,41.18414286,42.26755462,51.57685714,53.77329412,2.134563025,21.36811765,3.29902521
223,0.664386555,0.659680672,0.656915966,0.659252101,0.65789916,41.15359664,42.21211765,51.55582353,53.77772269,2.13697479,21.36090756,3.298134454
224,0.664091667,0.65925,0.656866667,0.659091667,0.657925,41.166675,42.28095833,51.55516667,53.79376667,2.137025,21.37104167,3.297225
225,0.663831933,0.659394958,0.656420168,0.658689076,0.657588235,41.14291597,42.24041176,51.57116807,53.79564706,2.139613445,21.37179832,3.29592437
226,0.663537815,0.65905042,0.656386555,0.658756303,0.657478992,41.14865546,42.27785714,51.55514286,53.79468908,2.139420168,21.36583193,3.295210084
227,0.663563025,0.658563025,0.656302521,0.658638655,0.657151261,41.14127731,42.30215966,51.55035294,53.77766387,2.139554622,21.37055462,3.294218487
228,0.663537815,0.658806723,0.656008403,0.658478992,0.657,41.13684034,42.30802521,51.57191597,53.7707563,2.137655462,21.36746218,3.293831933
229,0.663416667,0.658991667,0.656375,0.658691667,0.657316667,41.13394167,42.27125,51.56215,53.78671667,2.134008333,21.350375,3.294791667
230,0.664210084,0.659327731,0.656857143,0.658840336,0.657596639,41.19709244,42.3352605,51.60189076,53.78914286,2.130563025,21.36117647,3.296831933
231,0.664865546,0.660042017,0.657344538,0.659487395,0.658058824,41.25213445,42.31894958,51.58883193,53.76079832,2.129008403,21.35689076,3.299798319
232,0.665378151,0.660151261,0.657756303,0.659756303,0.658756303,41.28510924,42.30739496,51.61078151,53.77062185,2.128840336,21.34847899,3.301798319
233,0.665588235,0.660781513,0.658168067,0.660243697,0.658865546,41.31926891,42.30610084,51.60177311,53.75242017,2.128478992,21.35715966,3.303647059
234,0.665958333,0.660891667,0.658441667,0.660691667,0.659566667,41.38328333,42.32400833,51.627275,53.76899167,2.134958333,21.40854167,3.30555
235,0.666058824,0.660983193,0.658756303,0.661151261,0.659957983,41.39673109,42.27687395,51.62033613,53.75415966,2.137436975,21.40935294,3.306907563
236,0.666260504,0.661117647,0.65894958,0.661168067,0.66005042,41.3319916,42.34142017,51.59653782,53.74332773,2.136268908,21.4212605,3.307546218
237,0.666504202,0.661453782,0.659,0.661109244,0.660117647,41.33739496,42.30052101,51.59653782,53.74543697,2.138042017,21.41745378,3.308184874
238,0.666252101,0.661436975,0.659084034,0.661302521,0.660084034,41.35694118,42.33696639,51.60533613,53.74562185,2.137243697,21.41461345,3.308159664
239,0.666319328,0.661605042,0.659008403,0.661521008,0.660428571,41.31296639,42.32571429,51.60915126,53.74458824,2.137394958,21.39601681,3.308882353
240,0.666325,0.661483333,0.6593,0.661283333,0.660166667,41.25223333,42.32318333,51.57081667,53.7449,2.134958333,21.352875,3.308558333
241,0.666168067,0.661403361,0.658806723,0.661369748,0.66005042,41.25705042,42.32752941,51.59527731,53.75142857,2.136210084,21.37710924,3.307798319
242,0.665957983,0.661386555,0.658831933,0.661033613,0.660092437,41.26721849,42.31215126,51.58148739,53.77559664,2.136806723,21.36283193,3.307302521
243,0.666352941,0.661226891,0.659016807,0.661361345,0.659831933,41.1800084,42.31740336,51.59187395,53.79083193,2.136613445,21.36294118,3.307789916
244,0.666294118,0.661445378,0.659,0.661201681,0.660117647,41.2227395,42.30463025,51.58239496,53.79414286,2.136915966,21.36463866,3.308058824
245,0.666475,0.661675,0.65935,0.661641667,0.659825,41.19646667,42.282525,51.579975,53.78770833,2.139733333,21.36740833,3.308966667
246,0.666428571,0.661344538,0.659109244,0.661512605,0.660218487,41.09465546,42.2977563,51.55772269,53.78476471,2.14005042,21.36318487,3.308613445
247,0.666815126,0.661764706,0.658823529,0.661084034,0.660109244,41.13018487,42.28526891,51.51602521,53.74403361,2.141722689,21.35605042,3.308596639
248,0.666680672,0.661462185,0.659445378,0.661394958,0.659882353,41.05640336,42.28219328,51.5097395,53.74505882,2.141201681,21.36212605,3.308865546
249,0.666663866,0.66187395,0.658857143,0.661327731,0.660151261,41.06978992,42.25539496,51.49770588,53.7327395,2.142462185,21.35561345,3.30887395
250,0.666341667,0.661741667,0.658991667,0.661325,0.660166667,41.11989167,42.31146667,51.534075,53.78534167,2.14305,21.350375,3.308566667
251,0.666613445,0.661588235,0.659151261,0.661521008,0.660201681,41.21605042,42.2925042,51.56776471,53.79335294,2.139588235,21.3677479,3.30907563
252,0.666764706,0.661529412,0.659386555,0.661386555,0.660235294,41.2202605,42.31482353,51.59255462,53.80601681,2.140403361,21.35810084,3.309302521
253,0.666705882,0.66205042,0.659411765,0.661495798,0.660436975,41.31531092,42.30527731,51.59871429,53.81180672,2.140857143,21.35953782,3.31010084
254,0.666966387,0.661789916,0.659529412,0.661563025,0.660411765,41.29783193,42.29942857,51.62698319,53.83462185,2.142781513,21.37144538,3.310260504
255,0.666808333,0.66175,0.659116667,0.661741667,0.6603,41.35645,42.30045,51.63045833,53.84325,2.139616667,21.372925,3.309716667
256,0.667067227,0.662117647,0.659201681,0.661680672,0.660294118,41.293,42.29381513,51.64692437,53.81684874,2.139436975,21.37167227,3.310361345
257,0.666781513,0.66187395,0.659151261,0.661605042,0.660268908,41.31815126,42.3195042,51.63857143,53.80145378,2.138336134,21.36673109,3.309680672
258,0.666932773,0.662117647,0.659294118,0.661537815,0.660134454,41.40908403,42.30567227,51.65939496,53.78054622,2.136504202,21.37915126,3.310016807
259,0.666823529,0.661983193,0.659689076,0.661529412,0.660462185,41.52747059,42.31494118,51.65466387,53.77884874,2.13405042,21.37454622,3.310487395
260,0.66675,0.661691667,0.6591,0.661716667,0.660291667,41.492175,42.313925,51.64775,53.76743333,2.134025,21.37945,3.30955
261,0.666756303,0.661521008,0.659420168,0.661596639,0.660176471,41.46626891,42.32884874,51.66810924,53.77915966,2.135806723,21.37263025,3.309470588
262,0.666336134,0.661865546,0.659336134,0.661369748,0.660159664,41.40461345,42.30926891,51.66269748,53.78263025,2.135067227,21.37477311,3.309067227
263,0.666773109,0.661436975,0.65894958,0.661579832,0.659983193,41.39023529,42.30010084,51.63710084,53.77705042,2.134605042,21.37378151,3.308722689
264,0.666478992,0.661470588,0.658882353,0.661067227,0.659957983,41.32636975,42.3142605,51.62533613,53.78082353,2.135420168,21.36194958,3.307857143
265,0.666294118,0.661579832,0.65902521,0.661159664,0.659957983,41.25009244,42.29295798,51.61243697,53.79155462,2.134117647,21.36067227,3.308016807
266,0.666408333,0.661375,0.658775,0.661175,0.659825,41.236275,42.27386667,51.60055,53.79968333,2.135833333,21.36091667,3.307558333
267,0.666285714,0.661260504,0.658915966,0.661285714,0.659865546,41.14535294,42.31118487,51.59737815,53.81357983,2.136193277,21.35795798,3.307613445
268,0.665966387,0.661487395,0.658705882,0.661067227,0.659722689,41.18580672,42.27743697,51.58867227,53.82015126,2.139756303,21.36239496,3.30694958
269,0.666109244,0.660798319,0.658361345,0.660907563,0.659445378,41.12864706,42.29329412,51.57733613,53.80709244,2.139747899,21.35585714,3.305621849
270,0.665394958,0.660798319,0.658268908,0.660453782,0.659142857,41.12580672,42.2714958,51.55590756,53.7947479,2.136042017,21.3567479,3.304058824
271,0.665108333,0.660475,0.657866667,0.660108333,0.658875,41.01370833,42.28936667,51.53500833,53.77366667,2.140225,21.34238333,3.302433333
272,0.665033613,0.660621849,0.657764706,0.660092437,0.658672269,41.05030252,42.29123529,51.58737815,53.81658824,2.131344538,21.35764706,3.302184874
273,0.66505042,0.660344538,0.657605042,0.659747899,0.658184874,41.19065546,42.31159664,51.58955462,53.80735294,2.132470588,21.3547563,3.300932773
274,0.66505042,0.660042017,0.657294118,0.659882353,0.658529412,41.16987395,42.26391597,51.58966387,53.80994118,2.131453782,21.35582353,3.300798319
275,0.66507563,0.660176471,0.657218487,0.659571429,0.658411765,41.17963025,42.28328571,51.5982521,53.80853782,2.127092437,21.35445378,3.300453782
276,0.664858333,0.6605,0.657116667,0.659983333,0.658291667,41.19275833,42.27665833,51.58500833,53.797075,2.127691667,21.36000833,3.30075
277,0.66487395,0.66012605,0.657714286,0.660067227,0.658689076,41.22715966,42.27335294,51.59789076,53.81268908,2.123563025,21.36513445,3.301470588
278,0.665075,0.660483333,0.658075,0.659975,0.658383333,41.29916667,42.302,51.601575,53.82611667,2.122833333,21.36543333,3.301991667
279,0.664764706,0.660294118,0.657554622,0.660420168,0.658663866,41.28907563,42.32957983,51.64039496,53.82078151,2.113210084,21.36580672,3.301697479
280,0.66512605,0.660411765,0.657815126,0.660058824,0.658445378,41.27490756,42.31415966,51.60056303,53.77108403,2.111579832,21.36367227,3.301857143
281,0.6653,0.660508333,0.657891667,0.660166667,0.658741667,41.26938333,42.29916667,51.6208,53.778275,2.107958333,21.3653,3.302608333
282,0.665294118,0.660739496,0.657705882,0.659966387,0.658764706,41.43921849,42.32037815,51.64226891,53.7587479,2.104285714,21.36626891,3.302470588
283,0.665521008,0.660739496,0.658,0.660168067,0.658907563,41.48693277,42.33114286,51.67307563,53.77336134,2.102672269,21.37818487,3.303336134
284,0.665193277,0.660882353,0.657747899,0.660252101,0.659042017,41.54123529,42.33694118,51.63763866,53.76084034,2.104294118,21.37303361,3.303117647
285,0.665294118,0.661,0.658201681,0.660336134,0.658680672,41.45618487,42.33738655,51.65826891,53.75573109,2.103840336,21.36305042,3.303512605
286,0.665208333,0.66055,0.657758333,0.660525,0.658833333,41.43123333,42.302175,51.64364167,53.772975,2.107291667,21.36795833,3.302875
287,0.665218487,0.660487395,0.657815126,0.659932773,0.65889916,41.41234454,42.31546218,51.62311765,53.77221008,2.111336134,21.35753782,3.302352941
288,0.665462185,0.660386555,0.657781513,0.660168067,0.658848739,41.31229412,42.31189076,51.58917647,53.76784034,2.108537815,21.35293277,3.302647059
289,0.665067227,0.660436975,0.657705882,0.660159664,0.658747899,41.28281513,42.29363866,51.58160504,53.77335294,2.115420168,21.3529916,3.302117647
290,0.66502521,0.66,0.657546218,0.660193277,0.658243697,41.25731092,42.29839496,51.57496639,53.76639496,2.115268908,21.35108403,3.301008403
291,0.66445,0.6602,0.656933333,0.659041667,0.657833333,41.235525,42.30546667,51.56484167,53.767325,2.1148,21.34616667,3.298458333
292,0.664168067,0.659218487,0.65687395,0.65905042,0.657529412,41.26365546,42.30447899,51.58831933,53.78353782,2.114941176,21.34814286,3.296840336
293,0.664193277,0.658941176,0.656420168,0.659252101,0.657420168,41.19670588,42.27813445,51.58393277,53.78255462,2.117058824,21.34714286,3.296226891
294,0.663890756,0.659327731,0.656386555,0.658680672,0.657310924,41.20651261,42.26963866,51.58083193,53.78664706,2.119336134,21.34906723,3.295596639
295,0.66392437,0.659495798,0.656764706,0.659176471,0.657420168,41.12221008,42.25853782,51.56770588,53.7814958,2.116663866,21.34388235,3.296781513
296,0.664084034,0.659579832,0.65605042,0.65894958,0.657243697,41.16815966,42.25647059,51.56077311,53.78752941,2.119184874,21.34510924,3.295907563
297,0.66425,0.659458333,0.656941667,0.659,0.657533333,41.14544167,42.27640833,51.55128333,53.75908333,2.123333333,21.34923333,3.297183333
298,0.664344538,0.659252101,0.656453782,0.659352941,0.657445378,41.15896639,42.28663025,51.55383193,53.78157143,2.123638655,21.35736975,3.296848739
299,0.664176471,0.659579832,0.65687395,0.659176471,0.657420168,41.2252437,42.2434958,51.59465546,53.78927731,2.120647059,21.34510084,3.297226891
300,0.664218487,0.659630252,0.656932773,0.65910084,0.657495798,41.23081513,42.25005042,51.57368908,53.78812605,2.119336134,21.34933613,3.297378151
301,0.664537815,0.659781513,0.657033613,0.659428571,0.657134454,41.27229412,42.24094118,51.59113445,53.78921849,2.114756303,21.34835294,3.297915966
302,0.664483333,0.659691667,0.657008333,0.659475,0.658025,41.21478333,42.25605833,51.58401667,53.77889167,2.114208333,21.35445833,3.298683333
303,0.664361345,0.660168067,0.65689916,0.659453782,0.658067227,41.28663025,42.26645378,51.59844538,53.78929412,2.106630252,21.35352101,3.29894958
304,0.664798319,0.659655462,0.657352941,0.659352941,0.657907563,41.23745378,42.2759916,51.58876471,53.80130252,2.107302521,21.35168067,3.299067227
305,0.664781513,0.659957983,0.657285714,0.659537815,0.657983193,41.33294958,42.26142017,51.61858824,53.79153782,2.103420168,21.36813445,3.299546218
306,0.664857143,0.66,0.657285714,0.65989916,0.658058824,41.47576471,42.30595798,51.6222521,53.7454958,2.100983193,21.36567227,3.30010084
307,0.66505,0.659858333,0.657375,0.659791667,0.657908333,41.56364167,42.28463333,51.63374167,53.73145,2.09935,21.36403333,3.299983333
308,0.664840336,0.660142857,0.657260504,0.659798319,0.65794958,41.4067395,42.30141176,51.62761345,53.7330084,2.100521008,21.36405042,3.299991597
309,0.664739496,0.660109244,0.656857143,0.659428571,0.657848739,41.35386555,42.29043697,51.60978992,53.73434454,2.102806723,21.35031092,3.298983193
310,0.664789916,0.659773109,0.656957983,0.659495798,0.657991597,41.20836975,42.28265546,51.6017395,53.7327479,2.099957983,21.35362185,3.299008403
311,0.664193277,0.659966387,0.656983193,0.659554622,0.657882353,41.32861345,42.26982353,51.57247059,53.73936975,2.100756303,21.34390756,3.298579832
312,0.66485,0.659575,0.656816667,0.659275,0.657833333,41.08321667,42.2495,51.54768333,53.75631667,2.105275,21.34025,3.29835
313,0.663966387,0.65987395,0.656840336,0.659714286,0.657705882,40.99987395,42.25010924,51.53227731,53.73538655,2.107747899,21.34111765,3.29810084
314,0.664571429,0.659789916,0.656865546,0.659243697,0.657714286,40.95943697,42.23992437,51.52580672,53.74430252,2.112394958,21.34348739,3.298184874
315,0.66412605,0.659294118,0.656638655,0.65892437,0.657319328,40.921,42.22444538,51.50231092,53.7330084,2.108798319,21.33107563,3.296302521
316,0.66387395,0.659084034,0.656176471,0.658823529,0.656907563,40.7817479,42.19788235,51.4482521,53.69296639,2.11302521,21.33215966,3.294865546
317,0.663933333,0.658758333,0.656241667,0.658908333,0.657108333,40.908225,42.23296667,51.52215,53.768725,2.106683333,21.34339167,3.29495
318,0.663663866,0.659277311,0.655781513,0.658806723,0.65687395,40.944,42.23515126,51.56517647,53.8070084,2.105815126,21.34977311,3.294403361
319,0.663394958,0.658268908,0.656,0.658647059,0.656504202,40.92613445,42.19694118,51.53511765,53.76755462,2.110268908,21.33284034,3.292815126
320,0.663058824,0.658394958,0.655478992,0.658159664,0.65610084,40.81246218,42.19341176,51.49132773,53.74181513,2.107840336,21.35212605,3.291193277
321,0.662571429,0.65807563,0.65487395,0.657764706,0.655882353,40.73127731,42.26248739,51.53331092,53.78765546,2.109117647,21.33579832,3.289168067
322,0.662403361,0.657411765,0.654731092,0.657327731,0.655470588,40.87297479,42.26091597,51.53608403,53.77482353,2.106714286,21.33763025,3.287344538
323,0.662125,0.657975,0.654608333,0.657383333,0.655325,41.03299167,42.29375,51.56600833,53.80348333,2.102641667,21.345125,3.287416667
324,0.661840336,0.657806723,0.654789916,0.657478992,0.655487395,41.03921008,42.30243697,51.56979832,53.79505882,2.104546218,21.33812605,3.287403361
325,0.662521008,0.657991597,0.654840336,0.657310924,0.655378151,41.01521008,42.30389076,51.57441176,53.78952941,2.102697479,21.34735294,3.288042017
326,0.662739496,0.657941176,0.655016807,0.657840336,0.655739496,40.98011765,42.33281513,51.58936975,53.80845378,2.099655462,21.34568908,3.289277311
327,0.662672269,0.658109244,0.655176471,0.657831933,0.655773109,41.04094958,42.32237815,51.58995798,53.80820168,2.095680672,21.34821849,3.289563025
328,0.663233333,0.657925,0.655625,0.657616667,0.656,41.12203333,42.32033333,51.58129167,53.76113333,2.098766667,21.36045,3.2904
329,0.663210084,0.658277311,0.655352941,0.658319328,0.655991597,41.1989916,42.25994958,51.5817479,53.74432773,2.096848739,21.34812605,3.291151261
330,0.663092437,0.657957983,0.655621849,0.658361345,0.656067227,41.29267227,42.27604202,51.59445378,53.72031092,2.099378151,21.34395798,3.29110084
331,0.66297479,0.658428571,0.655537815,0.65810084,0.656159664,41.37557983,42.28558824,51.6037395,53.70080672,2.098714286,21.34383193,3.291201681
332,0.662957983,0.658773109,0.655319328,0.658260504,0.656436975,41.43376471,42.2987479,51.62147899,53.73152101,2.097840336,21.34594118,3.291747899
333,0.663266667,0.658233333,0.655658333,0.658175,0.656041667,41.42073333,42.30578333,51.61231667,53.72031667,2.101908333,21.34895833,3.291375
334,0.66294958,0.658680672,0.655621849,0.658033613,0.656588235,41.46282353,42.26715126,51.60559664,53.72309244,2.099672269,21.34847059,3.29187395
335,0.663134454,0.658537815,0.655403361,0.658436975,0.656243697,41.35317647,42.2880084,51.59223529,53.72194958,2.103378151,21.34931933,3.291756303
336,0.663159664,0.658563025,0.655621849,0.658142857,0.656352941,41.25122689,42.25611765,51.56435294,53.73045378,2.103823529,21.33701681,3.291840336
337,0.662722689,0.658352941,0.655504202,0.657815126,0.655890756,41.21590756,42.28021008,51.55508403,53.75426891,2.105008403,21.33019328,3.290285714
338,0.661133333,0.656816667,0.653833333,0.656666667,0.654408333,41.17826667,42.28331667,51.530825,53.72925833,2.108366667,21.33108333,3.282858333
339,0.660352941,0.655957983,0.652621849,0.655731092,0.652865546,41.09590756,42.28863866,51.52718487,53.75186555,2.108596639,21.3284958,3.277529412
340,0.659739496,0.655512605,0.65210084,0.655016807,0.653134454,41.08053782,42.28143697,51.53161345,53.75285714,2.102588235,21.33936134,3.275504202
341,0.65987395,0.655184874,0.652277311,0.655008403,0.65292437,41.11106723,42.27710924,51.56547059,53.76819328,2.102966387,21.33898319,3.275268908
342,0.659941176,0.655613445,0.652277311,0.655260504,0.653016807,41.07571429,42.31747059,51.57557983,53.7582521,2.10392437,21.33204202,3.276109244
343,0.66005,0.655741667,0.652633333,0.655266667,0.652916667,41.21571667,42.30080833,51.57930833,53.76864167,2.104858333,21.327525,3.276608333
344,0.660201681,0.655655462,0.652403361,0.654882353,0.65287395,41.15756303,42.32279832,51.57096639,53.76552941,2.106588235,21.32864706,3.276016807
345,0.659882353,0.655739496,0.652478992,0.654907563,0.652957983,41.17837815,42.3117479,51.5815042,53.77473109,2.102831933,21.32841176,3.275966387
346,0.660226891,0.656235294,0.652798319,0.655705882,0.653176471,41.22043697,42.30778992,51.60959664,53.7844958,2.101361345,21.33145378,3.278142857
347,0.660420168,0.65612605,0.652848739,0.655386555,0.653369748,41.2035042,42.3087479,51.57689916,53.77302521,2.104386555,21.33277311,3.278151261
348,0.660428571,0.656184874,0.653243697,0.656033613,0.653588235,41.22819328,42.30055462,51.59465546,53.78403361,2.103159664,21.33562185,3.279478992
349,0.662859504,0.658173554,0.65553719,0.658355372,0.656446281,40.74340496,42.29581818,51.25828099,53.45695041,2.098727273,21.33234711,3.291371901
350,0.665932773,0.660218487,0.657243697,0.660521008,0.659235294,41.00605882,42.3177479,51.43823529,53.61626891,2.097302521,21.31863866,3.303151261
351,0.66589916,0.660361345,0.657865546,0.660663866,0.65912605,41.24738655,42.30265546,51.5377563,53.68391597,2.089134454,21.32112605,3.303915966
352,0.665815126,0.660596639,0.657621849,0.660722689,0.658798319,41.45984874,42.34368908,51.58353782,53.69178151,2.094815126,21.33011765,3.303554622
353,0.665840336,0.660478992,0.657815126,0.660537815,0.658764706,41.3457563,42.30594958,51.58332773,53.68283193,2.090470588,21.32257983,3.303436975
354,0.665891667,0.660075,0.657633333,0.660425,0.658766667,41.283875,42.319975,51.56563333,53.688875,2.0882,21.31598333,3.302791667
355,0.665739496,0.660529412,0.657462185,0.660268908,0.658504202,41.32069748,42.34436134,51.58367227,53.69608403,2.08702521,21.33206723,3.302504202
356,0.665302521,0.65997479,0.657571429,0.660260504,0.658521008,41.24442857,42.31168067,51.5624958,53.69952101,2.089487395,21.32803361,3.301630252
357,0.665277311,0.660193277,0.657159664,0.660226891,0.658294118,41.09368067,42.31094118,51.53947059,53.70385714,2.093781513,21.33287395,3.301151261
358,0.664941176,0.65997479,0.656663866,0.659663866,0.657966387,41.05636134,42.30586555,51.51831092,53.71052941,2.098394958,21.32634454,3.299210084
359,0.664491667,0.659241667,0.656266667,0.659566667,0.657716667,40.99478333,42.27215,51.5012,53.714475,2.099641667,21.3203,3.297283333
360,0.664042017,0.659218487,0.656109244,0.658966387,0.657268908,40.9667563,42.27093277,51.53047899,53.74614286,2.100436975,21.31604202,3.295605042
361,0.663915966,0.659218487,0.655848739,0.659092437,0.657134454,41.0722605,42.3007563,51.56746218,53.76909244,2.095285714,21.32365546,3.295210084
362,0.663915966,0.65887395,0.655882353,0.658579832,0.65687395,41.13572269,42.31536134,51.57430252,53.77651261,2.098773109,21.32538655,3.29412605
363,0.663428571,0.658529412,0.655848739,0.658386555,0.656680672,41.12688235,42.31539496,51.57141176,53.75963025,2.098630252,21.32486555,3.29287395
364,0.663491667,0.658258333,0.655791667,0.65845,0.656358333,41.09911667,42.32219167,51.58255,53.78150833,2.098941667,21.336025,3.29235
365,0.663058824,0.658420168,0.654890756,0.657857143,0.656176471,41.07504202,42.31230252,51.56328571,53.78106723,2.098630252,21.32072269,3.290403361
366,0.66105042,0.656302521,0.653117647,0.656546218,0.654487395,41.05710924,42.31013445,51.53788235,53.76868908,2.09992437,21.32267227,3.281504202
367,0.660394958,0.655529412,0.652453782,0.655420168,0.653134454,41.06610924,42.3245042,51.5462437,53.76971429,2.101184874,21.33063025,3.276932773
368,0.659722689,0.655336134,0.651941176,0.655134454,0.653176471,41.19708403,42.27832773,51.56557983,53.74446218,2.102630252,21.33291597,3.275310924
369,0.659875,0.655258333,0.651966667,0.654691667,0.653108333,41.224225,42.30708333,51.56279167,53.74595833,2.104066667,21.34058333,3.2749
370,0.660176471,0.655235294,0.652109244,0.655,0.653008403,41.32164706,42.32020168,51.56976471,53.73448739,2.101478992,21.33582353,3.275529412
371,0.660336134,0.655747899,0.652411765,0.655529412,0.653092437,41.15884874,42.28014286,51.55254622,53.72541176,2.106478992,21.32521008,3.277117647
372,0.660579832,0.656310924,0.652453782,0.655428571,0.653579832,41.24821849,42.31398319,51.55878992,53.71389916,2.104798319,21.32271429,3.278352941
373,0.661042017,0.656252101,0.653210084,0.655764706,0.653991597,41.32043697,42.31094958,51.59351261,53.71680672,2.105613445,21.32031092,3.280260504
374,0.661241667,0.656841667,0.653458333,0.656158333,0.654183333,41.29403333,42.314025,51.5975,53.70641667,2.1037,21.32545,3.281883333
375,0.661529412,0.656865546,0.653453782,0.656436975,0.654605042,41.42480672,42.31019328,51.58496639,53.70476471,2.09705042,21.30042017,3.282890756
376,0.661697479,0.656831933,0.653588235,0.656705882,0.654798319,41.44196639,42.28648739,51.60533613,53.68536975,2.098294118,21.29983193,3.283621849
377,0.661890756,0.657361345,0.653579832,0.656907563,0.654731092,41.42752101,42.29408403,51.59195798,53.69289916,2.101714286,21.2925042,3.284470588
378,0.661789916,0.657084034,0.654201681,0.65692437,0.655033613,41.44621008,42.30715966,51.58852941,53.7067395,2.10402521,21.30042017,3.285033613
379,0.661941176,0.657386555,0.653815126,0.657193277,0.655210084,41.42447059,42.29515966,51.57301681,53.69809244,2.106638655,21.30105882,3.285546218
380,0.662175,0.65745,0.654508333,0.657291667,0.655066667,41.4653,42.31294167,51.59398333,53.710575,2.107283333,21.296375,3.286491667
